id,experiment_uuid,participant_id,created_at,updated_at,trial_number,trial_type,trial_category,stimulus,response,response_time,firstStim,secondStim,cupFullness,tableType,y_position,dispImage_duration,accuracy,correct_response,trial_duration,time_elapsed,timestamp,user_agent
1553,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:28.039954,2026-02-13 13:12:28.039954,139,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",889.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,369.0,200.0,1.0,f,,102924,2026-02-13T13:12:28.289Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1557,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:29.281260,2026-02-13 13:12:29.281260,103,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",425.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,417.0,500.0,1.0,j,,95326,2026-02-13T13:12:29.133Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1568,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:31.457661,2026-02-13 13:12:31.457661,148,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",446.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,121.0,500.0,1.0,f,,106339,2026-02-13T13:12:31.704Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1571,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:32.122713,2026-02-13 13:12:32.122713,112,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",356.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,63.0,300.0,1.0,f,,98202,2026-02-13T13:12:32.009Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1589,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:34.850968,2026-02-13 13:12:34.850968,157,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",453.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,411.0,500.0,1.0,j,,109737,2026-02-13T13:12:35.101Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1592,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:35.288735,2026-02-13 13:12:35.288735,121,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",260.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,195.0,500.0,1.0,j,,101378,2026-02-13T13:12:35.185Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1583,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:34.162569,2026-02-13 13:12:34.162569,13,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",356.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,186.0,500.0,0.0,j,,87431,2026-02-13T13:12:35.492Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1615,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:38.496997,2026-02-13 13:12:38.496997,130,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",444.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,434.0,300.0,0.0,f,,104339,2026-02-13T13:12:38.146Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1604,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:36.893875,2026-02-13 13:12:36.893875,22,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",168.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,457.0,300.0,0.0,j,,90159,2026-02-13T13:12:38.220Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1614,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:39.013653,2026-02-13 13:12:39.013653,166,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1420.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,177.0,200.0,1.0,j,,113543,2026-02-13T13:12:38.907Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1631,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:41.228255,2026-02-13 13:12:41.228255,139,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",455.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,292.0,300.0,1.0,j,,107312,2026-02-13T13:12:41.119Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1624,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:39.980845,2026-02-13 13:12:39.980845,31,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",519.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,219.0,300.0,1.0,j,,93247,2026-02-13T13:12:41.308Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1637,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:42.047796,2026-02-13 13:12:42.047796,175,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",397.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,402.0,500.0,1.0,j,,116921,2026-02-13T13:12:42.285Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1652,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:44.456317,2026-02-13 13:12:44.456317,148,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",187.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,476.0,500.0,1.0,j,,110419,2026-02-13T13:12:44.226Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1644,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:43.138356,2026-02-13 13:12:43.138356,40,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",187.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,403.0,500.0,1.0,j,,96399,2026-02-13T13:12:44.460Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1661,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:45.561014,2026-02-13 13:12:45.561014,184,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",556.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,200.0,500.0,1.0,f,,120440,2026-02-13T13:12:45.804Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1663,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:45.780532,2026-02-13 13:12:45.780532,49,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",286.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,565.0,200.0,1.0,f,,99047,2026-02-13T13:12:47.108Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1676,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:47.592905,2026-02-13 13:12:47.592905,157,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",351.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,508.0,500.0,1.0,f,,113687,2026-02-13T13:12:47.494Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1684,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:48.855827,2026-02-13 13:12:48.855827,193,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",915.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,104.0,200.0,1.0,f,,123737,2026-02-13T13:12:49.101Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1686,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:49.243763,2026-02-13 13:12:49.243763,58,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",781.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,366.0,300.0,0.0,f,,102399,2026-02-13T13:12:50.460Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1700,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:51.695440,2026-02-13 13:12:51.695440,166,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",252.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,509.0,500.0,1.0,j,,116856,2026-02-13T13:12:50.663Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1706,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:52.264292,2026-02-13 13:12:52.264292,202,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",438.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,301.0,500.0,1.0,j,,127139,2026-02-13T13:12:52.503Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1718,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:12:55.964639,2026-02-13 13:12:55.964639,175,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",244.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,373.0,200.0,1.0,f,,119418,2026-02-13T13:12:53.225Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1707,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:52.271299,2026-02-13 13:12:52.271299,67,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",755.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,434.0,200.0,1.0,f,,105535,2026-02-13T13:12:53.596Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1712,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:12:55.939783,2026-02-13 13:12:55.939783,211,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",578.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,141.0,200.0,1.0,j,,130062,2026-02-13T13:12:55.427Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1756,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:13:16.893052,2026-02-13 13:13:16.893052,184,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",143.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,253.0,500.0,1.0,f,,122481,2026-02-13T13:12:56.288Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1720,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:12:55.962683,2026-02-13 13:12:55.962683,76,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",464.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,561.0,500.0,1.0,f,,108999,2026-02-13T13:12:57.061Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1735,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:13:05.474561,2026-02-13 13:13:05.474561,220,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",535.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,102.0,300.0,1.0,f,,133185,2026-02-13T13:12:58.549Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1740,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:13:15.086135,2026-02-13 13:13:15.086135,193,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",331.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,345.0,300.0,1.0,j,,125332,2026-02-13T13:12:59.139Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1737,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:13:05.477018,2026-02-13 13:13:05.477018,85,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",9.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,400.0,500.0,1.0,j,,111968,2026-02-13T13:13:00.030Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1743,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:13:15.601865,2026-02-13 13:13:15.601865,229,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",423.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,87.0,500.0,1.0,f,,136570,2026-02-13T13:13:01.935Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1750,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:13:15.603205,2026-02-13 13:13:15.603205,202,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",337.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,364.0,300.0,1.0,j,,128185,2026-02-13T13:13:01.992Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1817,6023b648-b34a-4a61-89e8-2589fb1b6e39,55d51a6b8ce09000127d4821,2026-02-13 13:13:25.847291,2026-02-13 13:13:25.847291,211,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",250.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,440.0,300.0,1.0,f,,130952,2026-02-13T13:13:04.759Z,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1809,6023b648-b34a-4a61-89e8-2589fb1b6e39,60eaeaa416ee31f32d13393c,2026-02-13 13:13:24.578930,2026-02-13 13:13:24.578930,94,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1844.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,291.0,500.0,1.0,j,,116759,2026-02-13T13:13:04.820Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
1915,6023b648-b34a-4a61-89e8-2589fb1b6e39,5e5521580ee1b951df544c3c,2026-02-13 13:13:31.738871,2026-02-13 13:13:31.738871,238,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",986.0,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,165.0,200.0,1.0,j,,139909,2026-02-13T13:13:05.273Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
